2026-03-21 19:48:03.360 | INFO     | pjrt_plugin_tt:setup_tt_pjrt_plugin_dir:42 - Using PJRT plugin directory: /localdev/hshah/tt-xla/python_package/pjrt_plugin_tt
2026-03-21 19:48:03.361 | INFO     | pjrt_plugin_tt:setup_tt_metal_home:103 - Using TT-Metal from the source tree: /localdev/hshah/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
2026-03-21 19:48:03.361 | WARNING  | torch_plugin_tt:__init__:38 - TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
============================= test session starts ==============================
platform linux -- Python 3.12.13, pytest-9.0.2, pluggy-1.6.0 -- /localdev/hshah/tt-xla/venv/bin/python
cachedir: .pytest_cache
metadata: {'Python': '3.12.13', 'Platform': 'Linux-5.15.0-141-generic-x86_64-with-glibc2.35', 'Packages': {'pytest': '9.0.2', 'pluggy': '1.6.0'}, 'Plugins': {'split': '0.11.0', 'forked': '1.6.0', 'json-report': '1.5.0', 'metadata': '3.1.1', 'jaxtyping': '0.3.9', 'anyio': '4.12.1'}}
rootdir: /localdev/hshah/tt-xla
configfile: pytest.ini
plugins: split-0.11.0, forked-1.6.0, json-report-1.5.0, metadata-3.1.1, jaxtyping-0.3.9, anyio-4.12.1
collecting ... collected 1 item

tests/torch/ops/test_gather.py::test_gather_indices[128-32] 2026-03-21 19:48:09.792 (   0.000s) [        B1056480]   plugin_attributes.cc:64       1| PluginAttributes::PJRT_Plugin_Initialize
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]     memory_instance.cc:133      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]   plugin_attributes.cc:71       1| PluginAttributes::PJRT_Plugin_Attributes
2026-03-21 19:48:11.252746: W torch_xla/csrc/runtime/profiler.cpp:88] Profiler API not found for PJRT plugin
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:129      1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.252 (   1.460s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.253 (   1.461s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.254 (   1.462s) [        B1056480]     device_instance.cc:90       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-03-21 19:48:11.254 (   1.462s) [        B1056480]     client_instance.cc:848      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-03-21 19:48:11.254 (   1.462s) [        B1056480]     memory_instance.cc:60       1| MemoryInstance::getDevice
2026-03-21 19:48:11.255 (   1.463s) [        B1056480]      event_instance.cc:203      1| EventInstance::PJRT_Event_OnReady
2026-03-21 19:48:11.255 (   1.463s) [        B1056480]      event_instance.cc:148      1| EventInstance::PJRT_Event_Destroy
2026-03-21 19:48:11.538 | WARNING  | tt_torch.backend.backend:_build_params_and_consts:189 - Found an argument on non-XLA device which was not a lifted constant: L__self___topk_indices. Passing a non-XLA tensor to TT compile was likely not intended. Force moving the argument to XLA.
2026-03-21 19:48:11.538 (   1.746s) [        B1056480]     device_instance.cc:90       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-03-21 19:48:11.538 (   1.746s) [        B1056480]     client_instance.cc:848      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-03-21 19:48:11.538 (   1.746s) [        B1056480]     memory_instance.cc:60       1| MemoryInstance::getDevice
2026-03-21 19:48:11.538 (   1.746s) [        B1056480]      event_instance.cc:203      1| EventInstance::PJRT_Event_OnReady
2026-03-21 19:48:11.538 (   1.746s) [        B1056480]      event_instance.cc:148      1| EventInstance::PJRT_Event_Destroy
2026-03-21 19:48:11.542 (   1.750s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.750s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.750s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.542 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]  device_description.cc:67       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543279: W torch_xla/csrc/runtime/pjrt_computation_client.cpp:703] Failed to deserialize executable: UNIMPLEMENTED: Deserializing serialized executable not supported.
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.543 (   1.751s) [        B1056480]     buffer_instance.cc:528      1| BufferInstance::PJRT_Buffer_IsDeleted
2026-03-21 19:48:11.549 (   1.757s) [        B1056480]     client_instance.cc:797      1| ClientInstance::PJRT_Client_Compile
